astronautics and aeronautics :4258
of jet propulsion :15
of interest to :15
of information and :15
of halleys comet :15
of ground stations :15
of flight were :15
of earths magnetic :15
of commerce and :15
of basic research :15
of a system :15
of 2 spacecraft :15
obtained nasa rpt :15
objects in space :15
not only for :15
not meet minimum :15
not give the :15
not available dod :15
no 1 flown :15
nixon transmitted to :15
nations public registry :15
national operational meteorological :15
nasas exceptional service :15
nasa niketomahawk sounding :15
nasa nikecajun sounding :15
nasa had requested :15
nasa fy 1968 :15
nasa contract to :15
nasa announced signing :15
nasa and dept :15
nasa and air :15
nasa administrator in :15
msfc would manage :15
mounted on the :15
mos scientific satellite :15
more than 90 :15
moon would be :15
missions of the :15
minuteman icbm from :15
min degree remarks :15
million to the :15
million from fy :15
million contract for :15
milestone in the :15
microwave landing system :15
mi above earth :15
meteorological sounding rockets :15
meteorological satellite program :15
met in moscow :15
men to the :15
meeting in los :15
meet minimum scientific :15
measurement of the :15
march 2 1972 :15
manned orbital space :15
manned flight to :15
major nasa launchings :15
magnetic fields in :15
m2f3 lifting body :15
m low acting :15
lunar landing was :15
lifting body vehicle :15
leading to a :15
launched from wtr :15
launched from eastern :15
launched 23 july :15
launch vehicle would :15
launch support services :15
launch of nasas :15
launch intl designation :15
launch date spacecraft :15
larc announced that :15
laboratory of the :15
km per sec :15
kitt peak national :15
july 23 1972 :15
joseph e karth :15
johnson space centers :15
john f clark :15
jan 27 flash :15
it would use :15
it seems to :15
it is essential :15
it had successfully :15
it had completed :15
is not an :15
is essential to :15
into proper transfer :15
into orbit on :15
into elliptical orbit :15
international council of :15
international airport in :15
interested in the :15
instruments were functioning :15
institute of electrical :15
installation of the :15
initial defense communications :15
industry and government :15
indications were that :15
indicated that a :15
in which they :15
in the southern :15
in the senate :15
in the region :15
in the number :15
in the absence :15
in test to :15
in space a :15
in project gemini :15
in orbit to :15
in kilometers and :15
in july and :15
in jan 27 :15
in english reported :15
in design and :15
in both the :15
in attempt to :15
in an area :15
in address at :15
in 1971 and :15
improved version of :15
importance to the :15
if there were :15
if there is :15
i think the :15
hrs 35 min :15
his new position :15
he had also :15
harold b finger :15
had signed an :15
had risen from :15
had revealed that :15
had landed on :15
had died in :15
had been successful :15
had been placed :15
had been no :15
had been issued :15
had been invited :15
had been held :15
had agreed on :15
h hh n :15
guidance and navigation :15
ground station to :15
gordon jr and :15
general motors corp :15
general electric cos :15
g gibson and :15
fy 1971 budget :15
frosch nasa administrator :15
from which it :15
from the univ :15
from the nasa :15
from the lunar :15
from andoeya norway :15
force chief of :15
for the proposed :15
for the nasa :15
for the international :15
for research on :15
for manned spacecraft :15
for life sciences :15
for his contributions :15
for fy 1976 :15
for completion in :15
for center operations :15
for a second :15
flight envelope to :15
flight control system :15
flight center would :15
flight center under :15
flight center said :15
flight at edwards :15
fitzhugh l fulton :15
first us satellite :15
first manned space :15
first lunar landing :15
first had been :15
first attempt to :15
firings of the :15
fifth anniversary of :15
fellow of the :15
feet per second :15
federal funds for :15
fbis reported that :15
failed to deploy :15
factor in the :15
fact that a :15
f kennedy space :15
external fuel tank :15
explained that the :15
expendable launch vehicles :15
european space operations :15
equal employment opportunity :15
environment of space :15
entries in the :15
engineering and scientific :15
emme nasa historian :15
electron density and :15
efforts in space :15
economic and social :15
earths solar system :15
earlier this year :15
e webb and :15
e karth dminn :15
dr wemher von :15
dr noel w :15
dr mac c :15
domestic satellite system :15
div of north :15
div of general :15
director of apollo :15
director dr william :15
director dr wernher :15
directly to the :15
determine whether the :15
determine feasibility of :15
determine effects of :15
described in science :15
deputy administrator said :15
dept of state :15
delta into a :15
defense command norad :15
days after launch :15
date designation vehicle :15
data to the :15
country intl designation :15
council of scientific :15
could also be :15
cost of a :15
cooper and charles :15
control systems and :15
contribute to the :15
contract to north :15
contract to nasa :15
contract for a :15
continued to be :15
consist of a :15
congress of the :15
conference was held :15
communications technology satellite :15
commenting on the :15
command module cm :15
com mittee on :15
chronology of manned :15
chester m lee :15
center director dr :15
can be used :15
c1 plesetsk total :15
by the spacecraft :15
by nasas office :15
by nasa or :15
by jet propulsion :15
by gsfc under :15
by dr frank :15
by detonating grenades :15
by a factor :15
but one of :15
broad range of :15
being used by :15
being considered for :15
before coming to :15
been classified as :15
become vice president :15
because of their :15
be replaced by :15
be headed by :15
be followed by :15
be first in :15
be determined by :15
be built in :15
be added to :15
baykonurtyuratam total weight :15
backup calculations through :15
b total weight :15
award of the :15
award of contract :15
authorization bill for :15
atmospheric administration noaa :15
at widely separated :15
at the meeting :15
at the jet :15
at same time :15
at maximum speed :15
at ksc in :15
astronaut david r :15
associate deputy administrator :15
assistant nasa historian :15
as the space :15
as small as :15
as in the :15
as assistant administrator :15
as a member :15
artificial earth satellite :15
arrivals on ground :15
arnold w frutkin :15
armstrong and edwin :15
appropriations subcommittee on :15
appropriations bill that :15
apollo applications aa :15
and wind data :15
and water pollution :15
and ussr were :15
and up to :15
and the two :15
and the new :15
and the department :15
and temperature of :15
and technology of :15
and technical personnel :15
and speed of :15
and space exploration :15
and solar wind :15
and puerto rico :15
and prepared for :15
and payload was :15
and other scientific :15
and other equipment :15
and other data :15
and north american :15
and interagency affairs :15
and had served :15
and evolution of :15
and control systems :15
and check out :15
and charles m :15
and backup calculations :15
and applied research :15
and application of :15
and aeronautics september :15
and aeronautics january :15
an exchange of :15
altitude in experiment :15
also serve as :15
also had been :15
all of its :15
aircraft piloted by :15
aircraft corp had :15
airborne warning and :15
aeronautics 1973 may :15
aeronautics 1970 february :15
aeronautical systems division :15
advanced version of :15
advanced manned strategic :15
administrator for organization :15
administrator for management :15
administrator for center :15
