objective continuation of outer space investigations :522
had issued a request for proposals :6
h white ii and roger b :6
great deal is learned from missions :6
graduate research center of the southwest :6
goddard space flight center nasa sp4301 :6
goddard space flight center announced selection :6
gilruth director of nasa manned spacecraft :6
georgy t beregovoy and konstantin p :6
furthermore only flights that have succeeded—or :6
functioned satisfactorily and good data were :6
from wtr with unidentified satellite payload :6
from white sands missile range nm :6
from white sands mis sile range :6
from vandenberg air force base at :6
from vandenberg afb by thoragena booster :6
from the western space and missile :6
from the tass news agency statements :6
from the project offices in nasa :6
from the eastern space and missile :6
from open sources by leonard c :6
from nasa marshall space flight center :6
from missions that may have been :6
from flight research center after airlaunch :6
from churchill re search range carried :6
from cape canaveral air force station :6
from b52 aircraft at 13 700m :6
frequency telemetry transmitters tracking and recovery :6
former nasa associate administrator for manned :6
for the transition period 1 july :6
for the first time in the :6
for photoreconnaissance with all or part :6
for nasa marshall space flight center :6
for manned spacecraft hours in flight :6
for evaluating vehicle performance and mission :6
for economic cooperation and development oecd :6
for advanced research and technology dr :6
flights that have succeeded—or at least :6
flight from flight research center after :6
flight crew operations donald k slayton :6
federal support to universities and colleges :6
fbis moscow world service in english :6
fact that a great deal is :6
external tank and solidfuel rocket boosters :6
exploration and peaceful uses of outer :6
evaluating vehicle performance and mission results—successful :6
european space agency esa announced that :6
etr s s launched by nasa :6
energy research and development administration announced :6
energy research and development administration and :6
end of the year the entire :6
edwin e aldrin jr lm pilot :6
edward h white ii and roger :6
edward c welsh nasc executive secretary :6
eastern space and missile center esmc :6
earth orbit including sivb stage instrument :6
dr james r schlesinger secretary of :6
dr james c fletcher as nasa :6
dr gerard p kuiper director of :6
dr george e mueller associate administrator :6
dr edward c welsh nasc executive :6
dr donald f hornig director of :6
dr charles s sheldon ii chief :6
dr charles a berry msc director :6
doubt from the project offices in :6
dobrovolsky vladislav n volkov and viktor :6
div of united aircraft corp for :6
director of uks jodrell bank experimental :6
director of the national air and :6
director of nasa langley research center :6
development msfc for saturn v launch :6
develop mans capability to work in :6
designation payload data km km vehicle :6
description cylinder 2m in length and :6
delta into a transfer orbit with :6
defense advanced research projects agency darpa :6
deal is learned from missions that :6
day later in this compilation than :6
david r scott and russell l :6
david r scott and james b :6
data were obtained nasa rpt srl :6
data on variation of temperature pressure :6
data km km vehicle launch site :6
daniel and florence guggenheim international astronautics :6
d putnam assistant nasa historian for :6
cylinder 2m in length and dia :6
crew cabins tv cameras 2 large :6
country launch international payload data date :6
country launch international date designation vehicle :6
cosmonauts georgy t dobrovolsky vladislav n :6
contract to north american rockwell corp :6
contract to general electric co for :6
continue operation of longrange telephone and :6
compiled from open sources by leonard :6
committee on science and astronautics held :6
committee on interstate and foreign commerce :6
com mittee on science and astronautics :6
clearinghouse for federal scientific and technical :6
charles a berry msc director of :6
chairman of the national aeronautics and :6
chairman and chief executive officer of :6
categories have been used for evaluating :6
carried american science and engineering inc :6
capability to work in lunar environment :6
cabins tv cameras 2 large winglike :6
c seamans jr nasa associate administrator :6
by william d putnam assistant nasa :6
by ussr from plesetsk into orbit :6
by the ussr from plesetsk into :6
by the space operations control center :6
by the senate committee on aeronautical :6
by the national academy of sciences :6
by the end of the century :6
by secretary of defense melvin r :6
by nasa test pilot thomas c :6
by maj william j knight usaf :6
by luna 17 nov 17 1970 :6
by dr charles s sheldon ii :6
brought the total value of the :6
briefs technology utilization reports and notes :6
briefing was held at nasa hq :6
body with 2 large solar paddles :6
berry msc director of medical research :6
behalf of the international telecommunications satellite :6
before the end of the decade :6
before the end of the century :6
been used for evaluating vehicle performance :6
b52 aircraft at 13 700m 45 :6
b shepard jr edgar d mitchell :6
b chronology of major nasa launchings :6
atmospheric thermal energy radiated by earth :6
